Source,Target,Weight
ESKEI83,BONAPARTE,0.0022
ESKEI83,X_AMBASSADORS,0.0002
ESKEI83,BRIAN_FALLON_&_THE_HOWLING_WEATHER,0.0004
ESKEI83,EMIL_BULLS,0.0002
ESKEI83,MASSENDEFEKT,0.0002
ESKEI83,MIKE_PERRY,0.0036
ESKEI83,DEAP_VALLY,0.0012
ESKEI83,THE_HUNNA,0.0004
ESKEI83,ADAM_ANGST,0.0008
ESKEI83,THE_GLORIOUS_SONS,0.0014
ESKEI83,LONDON_GRAMMAR,0.0008
ESKEI83,EGOTRONIC,0.0028
ESKEI83,DMA'S,0.0002
ESKEI83,GANG_OF_YOUTHS,0.0004
ESKEI83,BASEMENT,0.0002
ESKEI83,GAVIN_JAMES,0.0004
ESKEI83,MARTERIA,0.0002
ESKEI83,STICK_TO_YOUR_GUNS,0.0002
ESKEI83,JAMES_BAY,0.0004
ESKEI83,TOUCHÉ_AMORÉ,0.0002
ESKEI83,TOM_GRENNAN,0.0004
ESKEI83,BENJAMIN_CLEMENTINE,0.0002
ESKEI83,ARCADE_FIRE,0.0008
ESKEI83,FRANK_CARTER_&_THE_RATTLESNAKES,0.0004
ESKEI83,AUDIO88_&_YASSIN,0.0228
ESKEI83,CHEFKET,0.0212
ESKEI83,COASTS,0.001
ESKEI83,DRANGSAL,0.0004
ESKEI83,TONBANDGERÄT,0.0002
ESKEI83,JAIN,0.0006
ESKEI83,NOFX,0.0012
ESKEI83,RIN,0.0004
ESKEI83,AMY_SHARK,0.0004
ESKEI83,SAMY_DELUXE,0.0062
ESKEI83,PORTUGAL._THE_MAN,0.0008
ESKEI83,BOYSETSFIRE,0.001
ESKEI83,BUZZ_BEAT_BOUTIQUE,0.0002
ESKEI83,PENNYWISE,0.001
ESKEI83,BILLY_TALENT,0.0016
ESKEI83,BEGINNER,0.0096
ESKEI83,THE_VACCINES,0.0002
ESKEI83,DENDEMANN,0.0012
TONBANDGERÄT,JUSE_JU,0.0040192926045016075
TONBANDGERÄT,SXTN,0.002411575562700965
TONBANDGERÄT,BROILERS,0.012057877813504822
TONBANDGERÄT,RADIO_HAVANNA,0.012861736334405145
TONBANDGERÄT,MADSEN,0.0008038585209003215
TONBANDGERÄT,DERMOT_KENNEDY,0.0008038585209003215
TONBANDGERÄT,DONOTS,0.0008038585209003215
TONBANDGERÄT,MIGHTY_OAKS,0.024115755627009645
TONBANDGERÄT,FEINE_SAHNE_FISCHFILET,0.00482315112540193
TONBANDGERÄT,LIEDFETT,0.017684887459807074
TONBANDGERÄT,CREEPER,0.001607717041800643
TONBANDGERÄT,NECK_DEEP,0.0008038585209003215
TONBANDGERÄT,BONAPARTE,0.03778135048231511
TONBANDGERÄT,X_AMBASSADORS,0.0008038585209003215
TONBANDGERÄT,BRIAN_FALLON_&_THE_HOWLING_WEATHER,0.0008038585209003215
TONBANDGERÄT,EMIL_BULLS,0.0008038585209003215
TONBANDGERÄT,MASSENDEFEKT,0.021704180064308683
TONBANDGERÄT,MIKE_PERRY,0.001607717041800643
TONBANDGERÄT,RED_CITY_RADIO,0.001607717041800643
TONBANDGERÄT,ADAM_ANGST,0.011254019292604502
TONBANDGERÄT,EGOTRONIC,0.04019292604501608
TONBANDGERÄT,MARTERIA,0.0008038585209003215
TONBANDGERÄT,AUDIO88_&_YASSIN,0.007234726688102894
TONBANDGERÄT,CHEFKET,0.01045016077170418
TONBANDGERÄT,ESKEI83,0.0008038585209003215
TONBANDGERÄT,THE_OFFSPRING,0.0008038585209003215
TONBANDGERÄT,RIN,0.0008038585209003215
TONBANDGERÄT,SAMY_DELUXE,0.002411575562700965
TONBANDGERÄT,PORTUGAL._THE_MAN,0.0008038585209003215
TONBANDGERÄT,BOYSETSFIRE,0.008842443729903537
TONBANDGERÄT,BUZZ_BEAT_BOUTIQUE,0.002411575562700965
TONBANDGERÄT,BILLY_TALENT,0.001607717041800643
TONBANDGERÄT,BEGINNER,0.008842443729903537
TONBANDGERÄT,DENDEMANN,0.0008038585209003215
JAIN,TWO_DOOR_CINEMA_CLUB,0.0008
JAIN,JEREMY_LOOPS,0.0006
JAIN,GEORGE_EZRA,0.0002
JAIN,MØ,0.0004
JAIN,BIFFY_CLYRO,0.001
JAIN,HAIYTI,0.0002
JAIN,BOOKA_SHADE,0.0004
JAIN,THE_PRODIGY,0.001
JAIN,MADSEN,0.0002
JAIN,DERMOT_KENNEDY,0.0006
JAIN,DONOTS,0.0002
JAIN,MIGHTY_OAKS,0.0004
JAIN,GANZ,0.0002
JAIN,MARMOZETS,0.0004
JAIN,VALENTINO_KHAN,0.0008
JAIN,FEINE_SAHNE_FISCHFILET,0.0002
JAIN,BLACK_REBEL_MOTORCYCLE_CLUB,0.0006
JAIN,PALE_WAVES,0.0014
JAIN,MHD,0.001
JAIN,BONAPARTE,0.0004
JAIN,FRANZ_FERDINAND,0.0008
JAIN,X_AMBASSADORS,0.0014
JAIN,BRIAN_FALLON_&_THE_HOWLING_WEATHER,0.0002
JAIN,MIKE_PERRY,0.001
JAIN,DEAP_VALLY,0.0008
JAIN,THE_HUNNA,0.0008
JAIN,THE_GLORIOUS_SONS,0.0006
JAIN,LONDON_GRAMMAR,0.0036
JAIN,EGOTRONIC,0.0002
JAIN,CHVRCHES,0.0002
JAIN,DMA'S,0.0004
JAIN,GANG_OF_YOUTHS,0.0004
JAIN,GAVIN_JAMES,0.0016
JAIN,JAMES_BAY,0.0006
JAIN,TOUCHÉ_AMORÉ,0.0002
JAIN,TOM_GRENNAN,0.0008
JAIN,BENJAMIN_CLEMENTINE,0.0012
JAIN,ARCADE_FIRE,0.0004
JAIN,COASTS,0.0002
JAIN,JUSTICE,0.0006
JAIN,ESKEI83,0.0006
JAIN,AMY_SHARK,0.0012
JAIN,PORTUGAL._THE_MAN,0.0042
JAIN,PENNYWISE,0.0002
JAIN,THE_VACCINES,0.001
NOFX,JUSE_JU,0.0008
NOFX,TWO_DOOR_CINEMA_CLUB,0.0008
NOFX,JEREMY_LOOPS,0.0002
NOFX,MØ,0.0002
NOFX,BIFFY_CLYRO,0.0028
NOFX,SXTN,0.0004
NOFX,BOOKA_SHADE,0.0008
NOFX,THE_PRODIGY,0.0042
NOFX,BROILERS,0.0034
NOFX,ROMANO,0.0002
NOFX,RADIO_HAVANNA,0.0022
NOFX,MADSEN,0.0008
NOFX,DERMOT_KENNEDY,0.0006
NOFX,DONOTS,0.0026
NOFX,MIGHTY_OAKS,0.0006
NOFX,GANZ,0.0008
NOFX,MARMOZETS,0.0058
NOFX,VALENTINO_KHAN,0.0006
NOFX,FEINE_SAHNE_FISCHFILET,0.004
NOFX,ANCHORS_&_HEARTS,0.0002
NOFX,BLACK_REBEL_MOTORCYCLE_CLUB,0.0038
NOFX,LIEDFETT,0.0004
NOFX,PALE_WAVES,0.0018
NOFX,JUNGLE,0.0006
NOFX,UNDERØATH,0.0022
NOFX,CREEPER,0.0116
NOFX,NECK_DEEP,0.0048
NOFX,BONAPARTE,0.0008
NOFX,THE_KOOKS,0.0012
NOFX,FRANZ_FERDINAND,0.0004
NOFX,X_AMBASSADORS,0.001
NOFX,BRIAN_FALLON_&_THE_HOWLING_WEATHER,0.0192
NOFX,EMIL_BULLS,0.0008
NOFX,MIKE_PERRY,0.0002
NOFX,RED_CITY_RADIO,0.0332
NOFX,DEAP_VALLY,0.0028
NOFX,PARCELS,0.0002
NOFX,THE_HUNNA,0.001
NOFX,ADAM_ANGST,0.0014
NOFX,THE_GLORIOUS_SONS,0.0022
NOFX,LONDON_GRAMMAR,0.0012
NOFX,EGOTRONIC,0.0008
NOFX,CHVRCHES,0.0002
NOFX,DMA'S,0.0002
NOFX,GANG_OF_YOUTHS,0.0026
NOFX,BASEMENT,0.0132
NOFX,GAVIN_JAMES,0.0002
NOFX,STICK_TO_YOUR_GUNS,0.0002
NOFX,JAMES_BAY,0.0002
NOFX,TOUCHÉ_AMORÉ,0.0172
NOFX,BENJAMIN_CLEMENTINE,0.0008
NOFX,ARCADE_FIRE,0.0004
NOFX,FRANK_CARTER_&_THE_RATTLESNAKES,0.0064
NOFX,AUDIO88_&_YASSIN,0.0012
NOFX,CHEFKET,0.0004
NOFX,COASTS,0.0008
NOFX,JUSTICE,0.0006
NOFX,ESKEI83,0.0012
NOFX,THE_OFFSPRING,0.011
NOFX,RIN,0.0002
NOFX,AMY_SHARK,0.0018
NOFX,SAMY_DELUXE,0.001
NOFX,PORTUGAL._THE_MAN,0.0012
NOFX,BOYSETSFIRE,0.0062
NOFX,PENNYWISE,0.1278
NOFX,BILLY_TALENT,0.0172
NOFX,BEGINNER,0.0012
NOFX,THE_VACCINES,0.002
NOFX,DENDEMANN,0.0006
THE_OFFSPRING,JUSE_JU,0.0002
THE_OFFSPRING,TWO_DOOR_CINEMA_CLUB,0.0022
THE_OFFSPRING,GEORGE_EZRA,0.0004
THE_OFFSPRING,MØ,0.0014
THE_OFFSPRING,BIFFY_CLYRO,0.006
THE_OFFSPRING,KRAFTKLUB,0.0008
THE_OFFSPRING,BOOKA_SHADE,0.0004
THE_OFFSPRING,THE_PRODIGY,0.0018
THE_OFFSPRING,BROILERS,0.001
THE_OFFSPRING,ROMANO,0.0002
THE_OFFSPRING,RADIO_HAVANNA,0.0002
THE_OFFSPRING,MADSEN,0.001
THE_OFFSPRING,DERMOT_KENNEDY,0.0002
THE_OFFSPRING,DONOTS,0.0012
THE_OFFSPRING,MIGHTY_OAKS,0.0004
THE_OFFSPRING,MARMOZETS,0.0016
THE_OFFSPRING,FEINE_SAHNE_FISCHFILET,0.0008
THE_OFFSPRING,BLACK_REBEL_MOTORCYCLE_CLUB,0.0044
THE_OFFSPRING,PALE_WAVES,0.0002
THE_OFFSPRING,UNDERØATH,0.0002
THE_OFFSPRING,CREEPER,0.0022
THE_OFFSPRING,NECK_DEEP,0.0066
THE_OFFSPRING,ARCTIC_MONKEYS,0.0012
THE_OFFSPRING,BONAPARTE,0.0002
THE_OFFSPRING,THE_KOOKS,0.043
THE_OFFSPRING,FRANZ_FERDINAND,0.0132
THE_OFFSPRING,X_AMBASSADORS,0.0008
THE_OFFSPRING,BRIAN_FALLON_&_THE_HOWLING_WEATHER,0.002
THE_OFFSPRING,EMIL_BULLS,0.0002
THE_OFFSPRING,RED_CITY_RADIO,0.0012
THE_OFFSPRING,DEAP_VALLY,0.0002
THE_OFFSPRING,THE_HUNNA,0.0002
THE_OFFSPRING,THE_GLORIOUS_SONS,0.0016
THE_OFFSPRING,LONDON_GRAMMAR,0.0044
THE_OFFSPRING,EGOTRONIC,0.0004
THE_OFFSPRING,CHVRCHES,0.0018
THE_OFFSPRING,DMA'S,0.0004
THE_OFFSPRING,GANG_OF_YOUTHS,0.0006
THE_OFFSPRING,BASEMENT,0.001
THE_OFFSPRING,MARTERIA,0.0004
THE_OFFSPRING,JAMES_BAY,0.005
THE_OFFSPRING,TOUCHÉ_AMORÉ,0.0004
THE_OFFSPRING,BENJAMIN_CLEMENTINE,0.0004
THE_OFFSPRING,ARCADE_FIRE,0.0032
THE_OFFSPRING,FRANK_CARTER_&_THE_RATTLESNAKES,0.0012
THE_OFFSPRING,CHEFKET,0.0002
THE_OFFSPRING,COASTS,0.0002
THE_OFFSPRING,DRANGSAL,0.0004
THE_OFFSPRING,TONBANDGERÄT,0.0002
THE_OFFSPRING,NOFX,0.011
THE_OFFSPRING,AMY_SHARK,0.001
THE_OFFSPRING,SAMY_DELUXE,0.0006
THE_OFFSPRING,PORTUGAL._THE_MAN,0.002
THE_OFFSPRING,BOYSETSFIRE,0.0008
THE_OFFSPRING,PENNYWISE,0.0076
THE_OFFSPRING,BILLY_TALENT,0.0052
THE_OFFSPRING,BEGINNER,0.0008
THE_OFFSPRING,THE_VACCINES,0.0014
THE_OFFSPRING,DENDEMANN,0.0002
RIN,JUSE_JU,0.0008
RIN,TOM_WALKER,0.0002
RIN,PRINZ_PI,0.0014
RIN,ANGUS_&_JULIA_STONE,0.0012
RIN,HAIYTI,0.0002
RIN,SXTN,0.0012
RIN,KRAFTKLUB,0.004
RIN,BROILERS,0.002
RIN,RADIO_HAVANNA,0.0002
RIN,MADSEN,0.0026
RIN,DERMOT_KENNEDY,0.0002
RIN,DONOTS,0.0032
RIN,MIGHTY_OAKS,0.0004
RIN,GANZ,0.0002
RIN,FEINE_SAHNE_FISCHFILET,0.0038
RIN,ANCHORS_&_HEARTS,0.0002
RIN,LIEDFETT,0.0002
RIN,PALE_WAVES,0.0004
RIN,JUNGLE,0.0082
RIN,BONAPARTE,0.0002
RIN,X_AMBASSADORS,0.0002
RIN,EMIL_BULLS,0.0002
RIN,MIKE_PERRY,0.0004
RIN,LONDON_GRAMMAR,0.0002
RIN,EGOTRONIC,0.0008
RIN,GANG_OF_YOUTHS,0.0004
RIN,MARTERIA,0.0054
RIN,TOUCHÉ_AMORÉ,0.0002
RIN,TOM_GRENNAN,0.0002
RIN,BENJAMIN_CLEMENTINE,0.0002
RIN,FRANK_CARTER_&_THE_RATTLESNAKES,0.0002
RIN,AUDIO88_&_YASSIN,0.0016
RIN,BRKN,0.0002
RIN,CHEFKET,0.0014
RIN,DRANGSAL,0.0036
RIN,ESKEI83,0.0004
RIN,TONBANDGERÄT,0.0002
RIN,NOFX,0.0002
RIN,SAMY_DELUXE,0.0042
RIN,BOYSETSFIRE,0.0006
RIN,PENNYWISE,0.0004
RIN,BILLY_TALENT,0.0002
RIN,BEGINNER,0.003
RIN,DENDEMANN,0.036
AMY_SHARK,JUSE_JU,0.0004
AMY_SHARK,TWO_DOOR_CINEMA_CLUB,0.0022
AMY_SHARK,JEREMY_LOOPS,0.0016
AMY_SHARK,GEORGE_EZRA,0.0008
AMY_SHARK,MØ,0.0022
AMY_SHARK,PRINZ_PI,0.0002
AMY_SHARK,ANGUS_&_JULIA_STONE,0.0002
AMY_SHARK,BIFFY_CLYRO,0.0042
AMY_SHARK,SXTN,0.0002
AMY_SHARK,BOOKA_SHADE,0.0002
AMY_SHARK,THE_PRODIGY,0.0024
AMY_SHARK,BROILERS,0.0004
AMY_SHARK,ROMANO,0.0004
AMY_SHARK,MADSEN,0.0002
AMY_SHARK,DERMOT_KENNEDY,0.0052
AMY_SHARK,DONOTS,0.0004
AMY_SHARK,MIGHTY_OAKS,0.0014
AMY_SHARK,GANZ,0.0022
AMY_SHARK,MARMOZETS,0.0054
AMY_SHARK,VALENTINO_KHAN,0.0016
AMY_SHARK,BLACK_REBEL_MOTORCYCLE_CLUB,0.0034
AMY_SHARK,PALE_WAVES,0.006
AMY_SHARK,JUNGLE,0.0002
AMY_SHARK,UNDERØATH,0.0014
AMY_SHARK,CREEPER,0.0036
AMY_SHARK,NECK_DEEP,0.0014
AMY_SHARK,ARCTIC_MONKEYS,0.0008
AMY_SHARK,BONAPARTE,0.0006
AMY_SHARK,THE_KOOKS,0.0024
AMY_SHARK,FRANZ_FERDINAND,0.0006
AMY_SHARK,X_AMBASSADORS,0.006
AMY_SHARK,BRIAN_FALLON_&_THE_HOWLING_WEATHER,0.0056
AMY_SHARK,EMIL_BULLS,0.0002
AMY_SHARK,MIKE_PERRY,0.002
AMY_SHARK,RED_CITY_RADIO,0.0022
AMY_SHARK,DEAP_VALLY,0.0036
AMY_SHARK,PARCELS,0.0004
AMY_SHARK,THE_HUNNA,0.0038
AMY_SHARK,THE_GLORIOUS_SONS,0.0048
AMY_SHARK,LONDON_GRAMMAR,0.0118
AMY_SHARK,CHVRCHES,0.0006
AMY_SHARK,DMA'S,0.0848
AMY_SHARK,GANG_OF_YOUTHS,0.0718
AMY_SHARK,BASEMENT,0.0028
AMY_SHARK,GAVIN_JAMES,0.0032
AMY_SHARK,JAMES_BAY,0.0054
AMY_SHARK,TOUCHÉ_AMORÉ,0.0016
AMY_SHARK,TOM_GRENNAN,0.0056
AMY_SHARK,BENJAMIN_CLEMENTINE,0.0022
AMY_SHARK,ARCADE_FIRE,0.0018
AMY_SHARK,FRANK_CARTER_&_THE_RATTLESNAKES,0.0014
AMY_SHARK,AUDIO88_&_YASSIN,0.0004
AMY_SHARK,CHEFKET,0.0004
AMY_SHARK,COASTS,0.0038
AMY_SHARK,JUSTICE,0.0006
AMY_SHARK,ESKEI83,0.0004
AMY_SHARK,JAIN,0.0012
AMY_SHARK,NOFX,0.0018
AMY_SHARK,THE_OFFSPRING,0.001
AMY_SHARK,SAMY_DELUXE,0.0002
AMY_SHARK,PORTUGAL._THE_MAN,0.0058
AMY_SHARK,BOYSETSFIRE,0.0008
AMY_SHARK,PENNYWISE,0.002
AMY_SHARK,BILLY_TALENT,0.0056
AMY_SHARK,BEGINNER,0.0002
AMY_SHARK,THE_VACCINES,0.0056
SAMY_DELUXE,JUSE_JU,0.015
SAMY_DELUXE,TWO_DOOR_CINEMA_CLUB,0.0004
SAMY_DELUXE,JEREMY_LOOPS,0.0002
SAMY_DELUXE,PRINZ_PI,0.0074
SAMY_DELUXE,ANGUS_&_JULIA_STONE,0.0002
SAMY_DELUXE,BIFFY_CLYRO,0.0004
SAMY_DELUXE,SXTN,0.0322
SAMY_DELUXE,KRAFTKLUB,0.002
SAMY_DELUXE,BOOKA_SHADE,0.0016
SAMY_DELUXE,THE_PRODIGY,0.0016
SAMY_DELUXE,BROILERS,0.0064
SAMY_DELUXE,RADIO_HAVANNA,0.0012
SAMY_DELUXE,MADSEN,0.0094
SAMY_DELUXE,DERMOT_KENNEDY,0.0006
SAMY_DELUXE,DONOTS,0.0038
SAMY_DELUXE,MIGHTY_OAKS,0.003
SAMY_DELUXE,GANZ,0.0002
SAMY_DELUXE,MARMOZETS,0.0002
SAMY_DELUXE,VALENTINO_KHAN,0.0004
SAMY_DELUXE,FEINE_SAHNE_FISCHFILET,0.0182
SAMY_DELUXE,BLACK_REBEL_MOTORCYCLE_CLUB,0.0008
SAMY_DELUXE,LIEDFETT,0.0026
SAMY_DELUXE,PALE_WAVES,0.0006
SAMY_DELUXE,JUNGLE,0.0074
SAMY_DELUXE,UNDERØATH,0.0002
SAMY_DELUXE,ARCTIC_MONKEYS,0.0002
SAMY_DELUXE,BONAPARTE,0.0032
SAMY_DELUXE,BRIAN_FALLON_&_THE_HOWLING_WEATHER,0.0004
SAMY_DELUXE,EMIL_BULLS,0.0024
SAMY_DELUXE,MIKE_PERRY,0.0006
SAMY_DELUXE,RED_CITY_RADIO,0.0002
SAMY_DELUXE,DEAP_VALLY,0.0006
SAMY_DELUXE,PARCELS,0.0002
SAMY_DELUXE,THE_HUNNA,0.0002
SAMY_DELUXE,ADAM_ANGST,0.0016
SAMY_DELUXE,THE_GLORIOUS_SONS,0.0002
SAMY_DELUXE,LONDON_GRAMMAR,0.0008
SAMY_DELUXE,EGOTRONIC,0.0074
SAMY_DELUXE,GAVIN_JAMES,0.0002
SAMY_DELUXE,MARTERIA,0.0068
SAMY_DELUXE,JAMES_BAY,0.0002
SAMY_DELUXE,TOUCHÉ_AMORÉ,0.0004
SAMY_DELUXE,TOM_GRENNAN,0.0002
SAMY_DELUXE,BENJAMIN_CLEMENTINE,0.0006
SAMY_DELUXE,FRANK_CARTER_&_THE_RATTLESNAKES,0.0004
SAMY_DELUXE,AUDIO88_&_YASSIN,0.0366
SAMY_DELUXE,BRKN,0.0002
SAMY_DELUXE,CHEFKET,0.0518
SAMY_DELUXE,COASTS,0.0002
SAMY_DELUXE,JUSTICE,0.0002
SAMY_DELUXE,DRANGSAL,0.0016
SAMY_DELUXE,ESKEI83,0.0062
SAMY_DELUXE,TONBANDGERÄT,0.0006
SAMY_DELUXE,NOFX,0.001
SAMY_DELUXE,THE_OFFSPRING,0.0006
SAMY_DELUXE,RIN,0.0042
SAMY_DELUXE,AMY_SHARK,0.0002
SAMY_DELUXE,PORTUGAL._THE_MAN,0.0004
SAMY_DELUXE,BOYSETSFIRE,0.002
SAMY_DELUXE,PENNYWISE,0.002
SAMY_DELUXE,BILLY_TALENT,0.003
SAMY_DELUXE,BEGINNER,0.126
SAMY_DELUXE,THE_VACCINES,0.0002
SAMY_DELUXE,DENDEMANN,0.0306
PORTUGAL._THE_MAN,JUSE_JU,0.0004
PORTUGAL._THE_MAN,TWO_DOOR_CINEMA_CLUB,0.0058
PORTUGAL._THE_MAN,JEREMY_LOOPS,0.0006
PORTUGAL._THE_MAN,TOM_WALKER,0.0002
PORTUGAL._THE_MAN,GEORGE_EZRA,0.0018
PORTUGAL._THE_MAN,MØ,0.0064
PORTUGAL._THE_MAN,PRINZ_PI,0.0008
PORTUGAL._THE_MAN,ANGUS_&_JULIA_STONE,0.0002
PORTUGAL._THE_MAN,BIFFY_CLYRO,0.0024
PORTUGAL._THE_MAN,SXTN,0.0004
PORTUGAL._THE_MAN,KRAFTKLUB,0.0004
PORTUGAL._THE_MAN,BOOKA_SHADE,0.0006
PORTUGAL._THE_MAN,THE_PRODIGY,0.003
PORTUGAL._THE_MAN,BROILERS,0.0004
PORTUGAL._THE_MAN,ROMANO,0.001
PORTUGAL._THE_MAN,RADIO_HAVANNA,0.0002
PORTUGAL._THE_MAN,MADSEN,0.0004
PORTUGAL._THE_MAN,DERMOT_KENNEDY,0.0034
PORTUGAL._THE_MAN,DONOTS,0.0002
PORTUGAL._THE_MAN,MIGHTY_OAKS,0.002
PORTUGAL._THE_MAN,GANZ,0.0028
PORTUGAL._THE_MAN,MARMOZETS,0.0026
PORTUGAL._THE_MAN,VALENTINO_KHAN,0.0094
PORTUGAL._THE_MAN,FEINE_SAHNE_FISCHFILET,0.0006
PORTUGAL._THE_MAN,BLACK_REBEL_MOTORCYCLE_CLUB,0.0038
PORTUGAL._THE_MAN,PALE_WAVES,0.0054
PORTUGAL._THE_MAN,JUNGLE,0.0002
PORTUGAL._THE_MAN,MHD,0.0002
PORTUGAL._THE_MAN,UNDERØATH,0.002
PORTUGAL._THE_MAN,CREEPER,0.0036
PORTUGAL._THE_MAN,NECK_DEEP,0.0018
PORTUGAL._THE_MAN,ARCTIC_MONKEYS,0.002
PORTUGAL._THE_MAN,BONAPARTE,0.0006
PORTUGAL._THE_MAN,THE_KOOKS,0.006
PORTUGAL._THE_MAN,FRANZ_FERDINAND,0.0016
PORTUGAL._THE_MAN,X_AMBASSADORS,0.0116
PORTUGAL._THE_MAN,BRIAN_FALLON_&_THE_HOWLING_WEATHER,0.0028
PORTUGAL._THE_MAN,EMIL_BULLS,0.0002
PORTUGAL._THE_MAN,MIKE_PERRY,0.0028
PORTUGAL._THE_MAN,RED_CITY_RADIO,0.0014
PORTUGAL._THE_MAN,DEAP_VALLY,0.0028
PORTUGAL._THE_MAN,PARCELS,0.0004
PORTUGAL._THE_MAN,THE_HUNNA,0.0054
PORTUGAL._THE_MAN,ADAM_ANGST,0.0004
PORTUGAL._THE_MAN,THE_GLORIOUS_SONS,0.004
PORTUGAL._THE_MAN,LONDON_GRAMMAR,0.0072
PORTUGAL._THE_MAN,EGOTRONIC,0.0004
PORTUGAL._THE_MAN,CHVRCHES,0.0006
PORTUGAL._THE_MAN,DMA'S,0.0022
PORTUGAL._THE_MAN,GANG_OF_YOUTHS,0.0036
PORTUGAL._THE_MAN,BASEMENT,0.0026
PORTUGAL._THE_MAN,GAVIN_JAMES,0.0026
PORTUGAL._THE_MAN,MARTERIA,0.0006
PORTUGAL._THE_MAN,STICK_TO_YOUR_GUNS,0.0002
PORTUGAL._THE_MAN,JAMES_BAY,0.0082
PORTUGAL._THE_MAN,TOUCHÉ_AMORÉ,0.0024
PORTUGAL._THE_MAN,TOM_GRENNAN,0.0058
PORTUGAL._THE_MAN,BENJAMIN_CLEMENTINE,0.0018
PORTUGAL._THE_MAN,ARCADE_FIRE,0.006
PORTUGAL._THE_MAN,FRANK_CARTER_&_THE_RATTLESNAKES,0.0018
PORTUGAL._THE_MAN,AUDIO88_&_YASSIN,0.0006
PORTUGAL._THE_MAN,CHEFKET,0.0004
PORTUGAL._THE_MAN,COASTS,0.004
PORTUGAL._THE_MAN,JUSTICE,0.002
PORTUGAL._THE_MAN,DRANGSAL,0.0006
PORTUGAL._THE_MAN,ESKEI83,0.0008
PORTUGAL._THE_MAN,TONBANDGERÄT,0.0002
PORTUGAL._THE_MAN,JAIN,0.0042
PORTUGAL._THE_MAN,NOFX,0.0012
PORTUGAL._THE_MAN,THE_OFFSPRING,0.002
PORTUGAL._THE_MAN,AMY_SHARK,0.0058
PORTUGAL._THE_MAN,SAMY_DELUXE,0.0004
PORTUGAL._THE_MAN,BOYSETSFIRE,0.0002
PORTUGAL._THE_MAN,PENNYWISE,0.0014
PORTUGAL._THE_MAN,BILLY_TALENT,0.0034
PORTUGAL._THE_MAN,BEGINNER,0.0008
PORTUGAL._THE_MAN,THE_VACCINES,0.0082
PORTUGAL._THE_MAN,DENDEMANN,0.0006
BOYSETSFIRE,JUSE_JU,0.0031821797931583136
BOYSETSFIRE,TWO_DOOR_CINEMA_CLUB,0.00026518164942985947
BOYSETSFIRE,GEORGE_EZRA,0.00026518164942985947
BOYSETSFIRE,BIFFY_CLYRO,0.0005303632988597189
BOYSETSFIRE,SXTN,0.0013259082471492973
BOYSETSFIRE,KRAFTKLUB,0.0005303632988597189
BOYSETSFIRE,BOOKA_SHADE,0.0015910898965791568
BOYSETSFIRE,THE_PRODIGY,0.0010607265977194379
BOYSETSFIRE,BROILERS,0.01856271546009016
BOYSETSFIRE,RADIO_HAVANNA,0.04083797401219835
BOYSETSFIRE,MADSEN,0.0026518164942985947
BOYSETSFIRE,DERMOT_KENNEDY,0.00026518164942985947
BOYSETSFIRE,DONOTS,0.003447361442588173
BOYSETSFIRE,MIGHTY_OAKS,0.006894722885176346
BOYSETSFIRE,GANZ,0.00026518164942985947
BOYSETSFIRE,MARMOZETS,0.00503845133916733
BOYSETSFIRE,FEINE_SAHNE_FISCHFILET,0.011402810925483956
BOYSETSFIRE,ANCHORS_&_HEARTS,0.00026518164942985947
BOYSETSFIRE,BLACK_REBEL_MOTORCYCLE_CLUB,0.002386634844868735
BOYSETSFIRE,LIEDFETT,0.002916998143728454
BOYSETSFIRE,PALE_WAVES,0.0005303632988597189
BOYSETSFIRE,JUNGLE,0.0021214531954388757
BOYSETSFIRE,UNDERØATH,0.00477326968973747
BOYSETSFIRE,CREEPER,0.006099177936886768
BOYSETSFIRE,NECK_DEEP,0.0005303632988597189
BOYSETSFIRE,BONAPARTE,0.009016176080615222
BOYSETSFIRE,FRANZ_FERDINAND,0.00026518164942985947
BOYSETSFIRE,BRIAN_FALLON_&_THE_HOWLING_WEATHER,0.005568814638027049
BOYSETSFIRE,EMIL_BULLS,0.0037125430920180325
BOYSETSFIRE,MASSENDEFEKT,0.006364359586316627
BOYSETSFIRE,RED_CITY_RADIO,0.049323786793953855
BOYSETSFIRE,DEAP_VALLY,0.0013259082471492973
BOYSETSFIRE,THE_HUNNA,0.00026518164942985947
BOYSETSFIRE,ADAM_ANGST,0.03818615751789976
BOYSETSFIRE,THE_GLORIOUS_SONS,0.0010607265977194379
BOYSETSFIRE,LONDON_GRAMMAR,0.0010607265977194379
BOYSETSFIRE,EGOTRONIC,0.02015380535666932
BOYSETSFIRE,DMA'S,0.00026518164942985947
BOYSETSFIRE,GANG_OF_YOUTHS,0.002386634844868735
BOYSETSFIRE,BASEMENT,0.0042429063908777515
BOYSETSFIRE,GAVIN_JAMES,0.00026518164942985947
BOYSETSFIRE,MARTERIA,0.00026518164942985947
BOYSETSFIRE,STICK_TO_YOUR_GUNS,0.005833996287456908
BOYSETSFIRE,JAMES_BAY,0.0005303632988597189
BOYSETSFIRE,TOUCHÉ_AMORÉ,0.008485812781755503
BOYSETSFIRE,TOM_GRENNAN,0.0005303632988597189
BOYSETSFIRE,BENJAMIN_CLEMENTINE,0.00026518164942985947
BOYSETSFIRE,FRANK_CARTER_&_THE_RATTLESNAKES,0.006099177936886768
